protocol_slug,protocol_id,size_mb,status_code,error,retries
clearpool-tpool,4879,0.13,200,,0
glyph-v4,4880,0.31,200,,0
powercity-flex-protocol,4881,0.28,200,,0
usual,4882,0.11,200,,0
kawa-finance,4883,0.2,200,,0
kosmos,4884,0.11,200,,0
opal-defi,4886,0.42,200,,0
sparkdex-v2,4887,0.13,200,,0
sparkdex-v3,4888,0.21,200,,0
desyn-basis-trading,4889,0.37,200,,0
sigmaswap,4890,0.08,200,,0
nimbora-yield-aggregator,4891,0.07,200,,0
sorta-finance,4892,0.51,200,,0
international-meme-fund,4893,0.09,200,,0
crust-v2,4894,0.14,200,,0
kriya-clmm,4895,0.27,200,,0
ducata,4896,0.06,200,,0
superhero-dex,4897,0.31,200,,0
airdao-bridge,4899,0.2,200,,0
wonton,4900,0.1,200,,0
dexvaults,4901,2.1,200,,0
everyfinance,4902,1.89,200,,0
bmx-freestyle,4903,0.08,200,,0
size-credit,4904,0.28,200,,0
shezmu,4905,0.39,200,,0
probit-global,4907,1.79,200,,0
goldlink,4908,0.13,200,,0
soltradingbot,4909,0.0,200,,0
elocks,4910,0.34,200,,0
akronswap,4911,0.43,200,,0
follows,4912,0.08,200,,0
taffy-finance,4913,0.11,200,,0
valoro,4914,0.6,200,,0
kinetic,4915,0.29,200,,0
boson-protocol,4916,0.14,200,,0
bitfi-btc,4917,0.07,200,,0
convergence-fi,4918,0.48,200,,0
memecoin,4919,0.0,200,,0
zns-connect,4920,0.0,200,,0
waterneuron,4921,0.08,200,,0
pumpbtc,4922,0.41,200,,0
fast-token,4923,0.0,200,,0
xrpl-dex,4924,0.04,200,,0
echelon-prime,4925,0.0,200,,0
akka,4926,0.0,200,,0
betmode,4927,0.15,200,,0
bigone,4928,1.33,200,,0
open-ticketing-ecosystem,4929,0.21,200,,0
spacewhale,4930,0.15,200,,0
duckgang,4931,0.08,200,,0
ostium,4932,0.08,200,,0
filliquid,4934,0.08,200,,0
toobit,4935,0.24,200,,0
deq,4936,0.08,200,,0
reya-bridge,4937,0.3,200,,0
meso-finance,4938,0.61,200,,0
maha.xyz,4939,0.25,200,,0
bracket-escrow-staking,4940,0.18,200,,0
ufarm-digital,4941,0.38,200,,0
blend-finance,4942,0.22,200,,0
scribe-v4,4943,0.16,200,,0
bob-gateway,4944,0.1,200,,0
mevx,4945,0.0,200,,0
saturn-swap,4946,0.41,200,,0
function-fbtc,4947,0.08,200,,0
gluon-gold,4948,0.08,200,,0
predx-ai,4949,0.29,200,,0
ton-hedge,4950,0.08,200,,0
balancer-cow-amm,4951,0.94,200,,0
strkfarm,4952,0.11,200,,0
line-token-rewards,4953,0.0,200,,0
edgex,4954,0.16,200,,0
waxfusion,4955,0.08,200,,0
echo-bridge,4956,0.08,200,,0
arrow-markets,4957,0.13,200,,0
cetus-aggregator,4958,0.0,200,,0
metaplex,4959,0.0,200,,0
nearlend-dao,4960,0.34,200,,0
bitdrome-finance,4961,0.1,200,,0
fwx-dex,4962,0.15,200,,0
umoja-synths,4963,0.08,200,,0
poolz-vesting,4964,1.17,200,,0
ethereum-classic-stable-dollar,4965,0.08,200,,0
pancakeswap-options,4967,0.13,200,,0
astra,4968,0.1,200,,0
pstake-btc,4969,0.08,200,,0
balus,4970,0.07,200,,0
taco-studios,4971,0.2,200,,0
core-bitcoin-bridge,4972,0.08,200,,0
lore-finance,4973,0.38,200,,0
alien-worlds,4974,0.16,200,,0
alphax,4975,0.12,200,,0
firoza-finance,4976,0.18,200,,0
goplus-security-app,4977,0.0,200,,0
reya-dex,4978,0.14,200,,0
sunpump,4979,0.08,200,,0
spiko,4980,0.2,200,,0
photon,4981,0.0,200,,0
crack-&-stack,4982,0.08,200,,0
flap-sh,4983,0.07,200,,0
finceptor,4984,0.13,200,,0
diviswap,4985,0.08,200,,0
bunnyfi,4986,0.0,200,,0
opus,4987,0.16,200,,0
jvault,4988,0.12,200,,0
velo-finance,4989,0.21,200,,0
dex-screener,4990,0.0,200,,0
swell-btc-lrt,4991,0.08,200,,0
paxe-protocol,4992,0.13,200,,0
drop,4993,0.09,200,,0
bonk-staked-sol,4994,0.08,200,,0
helius-staked-sol,4995,0.08,200,,0
jupiter-staked-sol,4996,0.08,200,,0
arrland,4997,0.24,200,,0
dexalot-portfolio,4998,0.6,200,,0
clave,4999,0.14,200,,0
oraidex-pool-v3,5000,0.32,200,,0
capyfi,5001,0.23,200,,0
lulo,5002,0.44,200,,0
defi.money,5003,0.6,200,,0
waxdao,5004,0.22,200,,0
manifold.xyz,5005,0.0,200,,0
dextools,5006,0.0,200,,0
helio,5007,0.0,200,,0
circle,5008,0.0,200,,0
tether,5009,0.0,200,,0
the-graph,5010,0.0,200,,0
lisk-bridge,5011,0.13,200,,0
unidex-agg-perp,5012,0.0,200,,0
demented-games,5013,0.0,200,,0
random-reward,5014,0.07,200,,0
lobster-protocol,5015,0.08,200,,0
cyberperp,5016,0.14,200,,0
h2-finance-v2,5017,0.13,200,,0
h2-finance-v3,5018,0.24,200,,0
seiyan-fun,5019,0.0,200,,0
genesis-dao,5020,0.11,200,,0
velvet-v3,5021,3.68,200,,0
raybot,5022,0.0,200,,0
manta-myield,5023,0.11,200,,0
double,5024,0.18,200,,0
meridian-swap,5025,0.11,200,,0
noble,5026,0.15,200,,0
memecast.ai,5027,0.0,200,,0
chainspot,5028,0.0,200,,0
bellum-exchange,5029,0.0,200,,0
delegate-marketplace,5030,0.13,200,,0
stakewise-v3,5032,0.0,400,,0
binance-bitcoin,5033,0.08,200,,0
openworld-farm,5034,0.18,200,,0
aquarius-stellar,5035,0.08,200,,0
bcraft,5036,0.07,200,,0
neftyblocks,5037,0.22,200,,0
tanukix,5038,0.09,200,,0
taolie,5039,0.12,200,,0
xtrade,5040,0.11,200,,0
alphpad,5041,0.13,200,,0
bitmap-game,5042,0.16,200,,0
abacus,5043,0.3,200,,0
euler-v2,5044,1.9,200,,0
blofin,5045,2.7,200,,0
drift-staked-sol,5046,0.08,200,,0
kayak-v3,5047,0.16,200,,0
iolend,5048,0.25,200,,0
farcaster,5049,0.0,200,,0
deltatrade,5050,0.44,200,,0
echo-lending,5051,0.24,200,,0
asteroneo,5052,0.07,200,,0
bitunix,5053,0.19,200,,0
mux-deri-agg,5054,0.0,200,,0
ibc,5055,2.41,200,,0
carrot-swap,5056,0.07,200,,0
modemax-amm,5057,0.08,200,,0
modemax-perps,5058,0.12,200,,0
aevo-options,5059,0.0,200,,0
derive-options,5060,0.0,200,,0
sushiswap-agg,5061,0.0,200,,0
dodo-agg,5062,0.0,200,,0
tokenlon-agg,5063,0.0,200,,0
caviarnine-agg,5064,0.0,200,,0
apex-defi,5065,0.35,200,,0
dragon-swap-v3,5066,0.18,200,,0
halotrade-evm,5067,0.09,200,,0
dymension-dex,5068,0.07,200,,0
gmx-v1-amm,5069,0.0,200,,0
gmx-v2-amm,5070,0.0,200,,0
drift-amm,5071,0.0,200,,0
metavault-amm,5072,0.0,200,,0
demex-amm,5073,0.0,200,,0
helix-perp,5074,1.28,200,,0
iguanadex-v2,5075,0.09,200,,0
iguanadex-v3,5076,0.12,200,,0
z-protocol-dex,5077,0.11,200,,0
z-protocol-masterchef,5078,0.12,200,,0
idex-v4,5079,0.07,200,,0
boomswap,5080,0.23,200,,0
kujata,5081,0.07,200,,0
asteria-finance,5082,0.16,200,,0
beebase,5083,0.05,200,,0
lucidly-finance,5084,0.2,200,,0
settleton,5085,0.07,200,,0
intuition,5086,0.07,200,,0
scallop-aggregator,5087,0.0,200,,0
orderly-amm,5088,0.0,200,,0
level-amm,5089,0.0,200,,0
level,5090,0.31,200,,0
lair-finance,5091,0.07,200,,0
ethervista,5092,0.2,200,,0
papparico-finance,5093,0.19,200,,0
gaspump,5094,0.07,200,,0
perfect-pool,5095,0.07,200,,0
torch-stable-swap,5096,0.09,200,,0
lombard,5097,0.07,200,,0
orion-aggregator,5098,0.0,200,,0
swapline-v2,5099,0.19,200,,0
lemonx,5100,0.07,200,,0
avalon-cedefi,5101,0.15,200,,0
mugglelink,5102,0.08,200,,0
renegade,5103,0.35,200,,0
tonstable,5104,0.08,200,,0
adrastea,5105,0.09,200,,0
octopus-finance,5106,0.2,200,,0
amply-finance,5107,0.31,200,,0
biconomy.com,5108,0.23,200,,0
dough-finance,5109,0.25,200,,0
rainbow-swap,5110,0.0,200,,0
superchain,5111,0.0,200,,0
pionex,5112,1.35,200,,0
oas-jumbo,5113,0.07,200,,0
parraton,5114,0.07,200,,0
fulcrom-amm,5115,0.0,200,,0
morphex-v2-amm,5116,0.0,200,,0
vertex-amm,5117,0.0,200,,0
tonpools,5118,0.08,200,,0
pixelswap-(pix),5119,0.13,200,,0
superstate-uscc,5120,0.07,200,,0
ktx-spot,5121,0.0,200,,0
mango-markets-v4-amm,5122,0.0,200,,0
beamex-amm,5123,0.0,200,,0
grizzly-trade-amm,5124,0.0,200,,0
morphex-v1-amm,5125,0.0,200,,0
bmx-classic-amm,5126,0.0,200,,0
blitz-amm,5127,0.0,200,,0
joule-finance,5128,0.37,200,,0
predict-fun,5129,0.07,200,,0
polynomial-bridge,5130,0.23,200,,0
treehouse-protocol,5131,0.17,200,,0
pumpxy,5132,0.06,200,,0
forge-game,5133,0.07,200,,0
vaultwin,5134,0.08,200,,0
binance-staked-sol,5135,0.07,200,,0
microswap,5136,0.27,200,,0
logx-v2,5137,0.59,200,,0
wolfswap,5138,0.0,200,,0
cybro,5139,0.2,200,,0
elixir,5140,0.61,200,,0
dtx-dex-v3,5141,0.1,200,,0
zoth-ztln,5142,0.01,200,,0
lombard-vault,5143,0.57,200,,0
kadena-cabinet,5144,0.07,200,,0
ipor-fusion,5145,0.19,200,,0
crosscurve-(by-eywa),5146,1.17,200,,0
electroswap-v2,5147,0.07,200,,0
electroswap-v3,5148,0.07,200,,0
cygnus-clton,5149,0.07,200,,0
swap.coffee,5150,0.15,200,,0
pear-protocol,5151,0.0,200,,0
typus-safu,5152,0.14,200,,0
takotako,5153,0.24,200,,0
sperax-demeter-v2,5154,0.16,200,,0
oraclefreedollar,5155,0.15,200,,0
cygnus-restake,5156,0.18,200,,0
yellow,5157,0.33,200,,0
enosys-amm-v3,5158,0.28,200,,0
aqua-protocol,5159,0.08,200,,0
elfi-protocol,5160,0.12,200,,0
ton-diamonds,5161,0.0,200,,0
polynomial-liquidity,5162,0.12,200,,0
ulysses,5163,0.55,200,,0
tonstakers-token-staking,5164,0.07,200,,0
sharpe-perp-aggregator,5165,0.0,200,,0
rhombus-protocol,5166,0.29,200,,0
babyboom,5167,0.06,200,,0
club-stablecoin,5168,0.06,200,,0
club-quanto,5169,0.06,200,,0
club-btcfi,5170,0.05,200,,0
solbank-finance,5171,1.15,200,,0
stakestone-sbtc,5172,0.13,200,,0
k9-finance-dao,5173,0.28,200,,0
four.meme,5174,0.08,200,,0
hedgehog-markets,5175,0.07,200,,0
rumpel-labs,5176,0.47,200,,0
filament-beta,5177,0.03,200,,0
moonthat,5178,0.06,200,,0
bybit-staked-sol,5179,0.07,200,,0
onyx-v2,5180,0.24,200,,0
limitless-exchange,5181,0.16,200,,0
sygnum-fiusd-liquidity-fund,5182,0.07,200,,0
erinaceus-vrf,5183,0.0,200,,0
rootstock-collective,5184,0.11,200,,0
meme-cooking,5185,0.06,200,,0
metavault-amm-v2,5186,0.15,200,,0
quickswap-hydra,5187,0.16,200,,0
moonshot.money,5188,0.0,200,,0
pocket-universe,5189,0.0,200,,0
ancient8-swap,5190,0.06,200,,0
kaiafun,5191,0.06,200,,0
club-farm,5192,0.1,200,,0
suzaku,5193,0.14,200,,0
corn-kernels,5194,0.27,200,,0
grafun,5195,0.09,200,,0
prerich,5196,0.0,200,,0
movepump,5197,0.06,200,,0
swap-country,5198,0.19,200,,0
folks-finance-xchain,5199,0.65,200,,0
amulet-finance,5200,0.06,200,,0
okx-swap,5201,0.0,200,,0
infinite-trading-protocol,5202,0.11,200,,0
kittypunch-punchswap,5203,0.11,200,,0
coffin.meme,5204,0.08,200,,0
cytoswap,5205,0.09,200,,0
yay!,5206,0.12,200,,0
mswap,5207,0.06,200,,0
trado-perpetual,5208,0.06,200,,0
obeliskbtc,5209,0.06,200,,0
hela-bridge,5210,0.2,200,,0
fxdao,5211,0.06,200,,0
ntm.ai,5212,0.0,200,,0
jeton,5213,0.0,200,,0
metrom,5214,0.0,200,,0
bitcointry,5215,0.38,200,,0
pit-finance,5216,0.13,200,,0
superdapp,5217,0.09,200,,0
mint-bridge,5218,0.12,200,,0
hyperdrive,5219,0.34,200,,0
metahub-finance,5220,0.19,200,,0
raindex,5221,1.13,200,,0
donkeswap,5222,0.07,200,,0
sparkdex-v3.1,5223,0.2,200,,0
crouton-finance,5224,0.06,200,,0
trado-spot,5225,0.1,200,,0
estate-protocol,5226,0.06,200,,0
lisa-btc-lst,5227,0.06,200,,0
mitte,5228,0.0,200,,0
solvbtc-lsts,5229,0.1,200,,0
superlend,5230,0.2,200,,0
ascent-yield,5231,0.07,200,,0
suibridge,5232,0.08,200,,0
kerberus,5233,0.0,200,,0
stables-labs-usdx,5234,0.16,200,,0
multex,5235,0.06,200,,0
swanswap,5236,0.06,200,,0
falcon-bot,5237,0.0,200,,0
allobtc,5238,0.06,200,,0
taiko-drips,5239,0.1,200,,0
micro-credit-project,5240,0.06,200,,0
m0,5241,0.06,200,,0
synstation,5242,0.17,200,,0
velocimeter-v4,5243,0.14,200,,0
gain,5244,0.07,200,,0
seer,5245,0.09,200,,0
makenow.meme,5246,0.0,200,,0
kraken-bitcoin,5247,0.06,200,,0
fuel-bridge,5248,0.34,200,,0
eddyfinance-stableswap,5249,0.23,200,,0
truemarkets,5251,0.09,200,,0
mira-protocol,5252,0.26,200,,0
exmo,5254,0.24,200,,0
bagful,5255,0.09,200,,0
oxiswap,5256,0.08,200,,0
capybara-perps,5257,0.06,200,,0
babylon-protocol,5258,0.06,200,,0
goldstation-dex,5259,0.15,200,,0
goldstation-rwa,5260,0.07,200,,0
goldstation-staking,5261,0.06,200,,0
swell-earn,5262,0.23,200,,0
zenolend,5263,0.32,200,,0
harbor-liquid-staking,5264,0.06,200,,0
ratex,5265,0.23,200,,0
arrakis-modular,5266,0.16,200,,0
aqua-patina,5267,0.06,200,,0
panko-finance,5268,0.15,200,,0
stakeease,5269,0.11,200,,0
worldes,5270,0.06,200,,0
swaylend,5271,0.2,200,,0
spookyswap-v3,5272,1.2,200,,0
defx,5273,0.06,200,,0
thorn-protocol,5274,0.08,200,,0
saru,5275,0.08,200,,0
hydro-lsd-fi,5276,0.07,200,,0
root-finance,5277,0.27,200,,0
modemax-perps-v2,5278,0.1,200,,0
morkie,5279,0.09,200,,0
origin-arm,5280,0.07,200,,0
xend-finance,5281,0.0,200,,0
adrastea-lrt,5282,0.07,200,,0
hourglass,5283,0.24,200,,0
nest-staking,5284,0.12,200,,0
suimarket,5285,0.01,200,,0
fragmetric,5286,0.1,200,,0
bonzo-finance,5287,0.35,200,,0
mimo-v3,5288,0.27,200,,0
fisclend-finance,5289,0.11,200,,0
surge-trade,5290,0.06,200,,0
cables-finance,5291,0.19,200,,0
lorenzo-enzobtc,5292,0.05,200,,0
neuralai,5293,0.11,200,,0
kyros,5294,0.07,200,,0
bedrock-unibtc,5295,0.49,200,,0
deepbook-v3,5296,0.13,200,,0
lsp.finance,5297,0.07,200,,0
rabbit-swap,5298,0.12,200,,0
pinswap,5299,0.11,200,,0
loxodrome-perp,5300,0.08,200,,0
bulbaswap-v2,5301,0.09,200,,0
bulbaswap-v3,5302,0.16,200,,0
morph-bridge,5303,0.15,200,,0
yamfore,5304,0.06,200,,0
synatra,5305,0.07,200,,0
maxapy,5306,0.1,200,,0
morfi,5307,0.12,200,,0
pearl-v1.5,5308,0.09,200,,0
nabla-finance,5309,0.16,200,,0
kyex,5310,0.0,200,,0
springsui,5311,0.06,200,,0
avalon-usda,5312,0.18,200,,0
basic,5313,0.17,200,,0
quenta,5314,0.07,200,,0
clober-liquidity-vault,5315,0.05,200,,0
exsat-credit-staking,5316,0.05,200,,0
fluid-dex,5317,0.0,200,,0
g8keep,5318,0.05,200,,0
hliquity,5319,0.07,200,,0
more-markets,5320,0.17,200,,0
aqualoan,5321,0.26,200,,0
mon-protocol,5322,0.09,200,,0
exsat-bridge,5323,0.05,200,,0
asset-chain-swap,5324,0.07,200,,0
marginal,5325,0.15,200,,0
navi-aggregator,5326,0.0,200,,0
unagiswap,5327,0.15,200,,0
headstarter,5328,0.12,200,,0
thalaswap-v2,5329,0.12,200,,0
bitget-sol,5330,0.05,200,,0
reformdao,5331,0.15,200,,0
p2pb2b,5332,0.32,200,,0
carrot,5333,0.08,200,,0
stab-protocol,5334,0.06,200,,0
skale-network-bridge,5335,0.25,200,,0
common-wealth,5336,0.09,200,,0
royco-protocol,5337,0.51,200,,0
solanahub-staked-sol,5338,0.05,200,,0
fluxusfi,5339,0.07,200,,0
ocean-point,5340,0.14,200,,0
utonic,5341,0.05,200,,0
ourbit,5342,2.71,200,,0
reservoir-protocol,5343,0.05,200,,0
bitflux,5344,0.15,200,,0
bagel-finance,5345,0.04,200,,0
solar-dex,5346,0.02,200,,0
opendelta-perpetual-bond,5347,0.05,200,,0
memeta,5348,0.05,200,,0
manifest-trade,5349,0.45,200,,0
teleswap,5350,0.27,200,,0
mantle-restaking,5351,0.05,200,,0
v12,5352,0.09,200,,0
adrena-protocol,5353,0.16,200,,0
elma,5354,0.09,200,,0
based-ai,5355,0.09,200,,0
moki,5356,0.0,200,,0
elexium,5357,0.66,200,,0
goose,5358,0.13,200,,0
solayer-restaking,5359,0.19,200,,0
solayer-usd,5360,0.06,200,,0
sensi,5361,0.1,200,,0
swapmode-v3,5362,0.15,200,,0
tonco,5363,0.06,200,,0
ora-protocol,5364,0.15,200,,0
suidollar,5365,0.05,200,,0
shido-dex,5366,0.06,200,,0
powpeg-fast-mode,5367,0.05,200,,0
avalon-usdalend,5368,0.31,200,,0
reddex,5369,0.21,200,,2
srwa-lending,5370,0.12,200,,2
farmix,5371,0.14,200,,2
superswap-v2,5372,0.06,200,,2
superswap-v3,5373,0.15,200,,2
pulsechain,5374,3.54,200,,2
zircuit,5375,0.22,200,,2
cian-yield-layer,5376,0.56,200,,2
blazingapp,5377,0.0,200,,2
ocelex-v1,5378,0.06,200,,2
ocelex-v2,5379,0.17,200,,0
ape-express,5380,0.05,200,,0
lavarage,5381,1.44,200,,0
core-bridge,5382,0.54,200,,0
delea,5383,0.06,200,,0
ruscet,5384,0.07,200,,0
nft-hive,5385,0.13,200,,0
aster-usdf,5386,0.05,200,,0
tcv-platform,5387,0.09,200,,0
pluto,5388,0.14,200,,0
tempest-finance,5389,0.3,200,,0
elara,5390,0.18,200,,0
zkswap-stableswap,5391,0.06,200,,0
zkswap-v3,5392,0.26,200,,0
beetroot-finance,5393,0.05,200,,0
titan-aggregator,5394,0.0,200,,0
mortgagefi,5395,0.1,200,,0
acet,5396,0.08,200,,0
bitlayer-bridge,5397,0.09,200,,0
phantom,5398,0.0,200,,0
mach,5399,0.0,200,,0
ninja-blaze,5400,0.0,200,,0
fluid-protocol,5401,0.1,200,,0
pv01,5402,0.05,200,,0
cytonic-airdrop-campaign,5403,0.58,200,,0
ibtc-finance,5404,0.05,200,,0
syde,5405,0.04,200,,0
rfx-exchange-v1,5406,0.09,200,,0
bullx,5407,0.0,200,,0
gmgn,5408,0.0,200,,0
catton,5409,0.06,200,,0
debank-cloud,5410,0.0,200,,0
weft-v2,5411,0.29,200,,0
catalist-dex,5412,0.06,200,,0
zuit-swap,5413,0.18,200,,0
linqai,5414,0.08,200,,0
arkham-exchange,5415,0.31,200,,0
9mm-v2,5416,0.41,200,,0
9mm-v3,5417,1.18,200,,0
aster-asbtc,5418,0.05,200,,0
degenhive-amm,5419,0.07,200,,0
degenhive-lst,5420,0.04,200,,0
degenhive-memepad,5421,0.04,200,,0
endur,5422,0.05,200,,0
hydrometer-finance,5423,0.0,200,,0
springsui-ecosystem,5424,0.05,200,,0
shardingdao,5425,0.06,200,,0
levva,5426,0.57,200,,0
bluefin-amm,5427,0.33,200,,0
dexodus-finance,5428,0.09,200,,0
jade-money,5429,0.05,200,,0
tonyielding,5430,0.04,200,,0
nimbora-lst,5431,0.05,200,,0
ubeswap-v3,5432,0.14,200,,0
compx-cdp,5433,0.19,200,,0
compx-streaming,5434,0.19,200,,0
incaswap,5435,0.04,200,,0
wagmi-memepad,5436,0.04,200,,0
taraswap,5437,0.09,200,,0
chakra,5438,0.05,200,,0
zklend-lst,5439,0.05,200,,0
nfa-zone,5440,0.05,200,,0
beam-dex,5441,0.2,200,,0
ngmi-zone,5442,0.04,200,,0
bigpump,5443,0.04,200,,0
sacra,5444,0.12,200,,0
nexton,5445,0.04,200,,0
clanker,5446,0.0,200,,0
eclipsefi,5447,0.14,200,,0
hyperliquid-hlp,5448,0.05,200,,0
bitomato,5449,0.11,200,,0
bouncebit-cedefi-yield,5450,0.16,200,,0
blum,5451,0.03,200,,0
grix,5452,0.0,200,,0
emu,5453,0.12,200,,0
emojicoin.fun,5454,0.04,200,,0
nexus-btc,5455,0.05,200,,0
renec-lend,5457,0.35,200,,0
pinto,5458,0.09,200,,0
duality,5459,0.13,200,,0
upshift,5460,0.15,200,,0
apechain-bridge,5461,0.1,200,,0
lpeth,5462,0.04,200,,0
biquid,5463,0.04,200,,0
echo-liquid-staking,5464,0.04,200,,0
vectis-finance,5465,0.1,200,,0
radlock,5466,0.04,200,,0
agdex,5467,0.08,200,,0
ton-pump,5468,0.04,200,,0
thetis-perps,5469,0.07,200,,0
celeron,5470,0.13,200,,0
opentrade,5471,0.09,200,,0
hermes-v2,5472,0.16,200,,0
arena-of-faith,5473,0.04,200,,0
swing,5474,0.0,200,,0
plunderswap-v3,5475,0.11,200,,0
gud.tech,5476,0.04,200,,0
tapbit,5477,0.35,200,,0
stonebtc,5478,0.05,200,,0
rlyfun,5479,0.04,200,,0
hyperion,5480,0.09,200,,0
anemoy-capital,5481,0.09,200,,0
hashai,5482,0.08,200,,0
thetis-aggregator,5483,0.0,200,,0
eos-evm-bridge,5484,0.04,200,,0
valence,5485,0.07,200,,0
iotex,5486,0.0,200,,0
nucleus,5487,0.2,200,,0
jbtc,5488,0.05,200,,0
access-protocol,5489,0.07,200,,0
taraxa-foundation,5490,0.0,200,,0
balancer-v3,5491,1.05,200,,0
sparkdex-perps,5492,0.05,200,,0
holdstation-swap,5493,0.2,200,,0
mewfi,5494,0.08,200,,0
comtech-gold,5495,0.04,200,,0
okx-bridge,5496,0.0,200,,0
vinuswap,5497,0.07,200,,0
mars-perps,5498,0.04,200,,0
gms-vaults,5499,0.07,200,,0
wax.fun,5500,0.04,200,,0
memewe.club,5501,0.0,200,,0
bbbpump,5502,0.08,200,,0
bondle,5503,0.04,200,,0
metropolis-amm,5504,0.1,200,,0
metropolis-dlmm,5505,0.3,200,,0
ethena-usdtb,5506,0.04,200,,0
hyperliquid-perps,5507,0.0,200,,0
utyabswap,5508,0.04,200,,0
opengpu,5509,0.08,200,,0
sboom,5510,0.04,200,,0
alphafi-stsui,5511,0.04,200,,0
neby-dex,5512,0.09,200,,0
ink-bridge,5513,0.05,200,,0
mantis,5514,0.0,200,,0
inkswap,5515,0.04,200,,0
devve,5516,0.07,200,,0
bitkub,5517,1.02,200,,0
gasp,5518,0.46,200,,0
qomswap,5519,0.04,200,,0
thrive-on-mars,5520,0.04,200,,0
sonic-market-amm,5521,0.07,200,,0
sonic-market-orderbook,5522,0.14,200,,0
datadex,5524,0.04,200,,0
inter-protocol,5525,0.06,200,,0
rings,5526,0.24,200,,0
dont-fomo,5527,0.05,200,,0
kongswap,5528,0.04,200,,0
silverswap,5529,0.24,200,,0
bucket-farm,5530,0.25,200,,0
goblins-amm,5531,0.37,200,,0
teleswap-ton,5532,0.0,200,,0
memejob,5533,0.04,200,,0
stacks-sbtc,5534,0.04,200,,0
vader-ai,5535,0.07,200,,0
kernel,5537,0.16,200,,0
swellchain-bridge,5538,0.05,200,,0
panoptic,5539,0.12,200,,0
zeebu,5540,0.15,200,,0
b14g,5541,0.06,200,,0
goldsand-by-inshallah,5542,0.04,200,,0
hackenai,5543,0.07,200,,0
elys-dex,5544,0.09,200,,0
theo-network,5545,0.11,200,,0
diamondswap,5546,0.19,200,,0
lagoon,5547,0.06,200,,0
neutral-trade,5548,0.05,200,,0
lander,5549,0.18,200,,0
tren-finance,5550,0.05,200,,0
zivoe,5551,0.05,200,,0
cronos-zkevm-bridge,5552,0.09,200,,0
kopi-dex,5553,0.09,200,,0
extra-finance-xlend,5554,0.21,200,,0
aixcb,5555,0.11,200,,0
bitzap,5556,0.07,200,,0
stakestone-berachain-vault,5557,0.07,200,,0
aster-asbnb,5558,0.05,200,,0
pryzm-protocol,5559,0.13,200,,0
orbs,5560,0.07,200,,0
gondi-v3,5561,0.26,200,,0
windfall,5562,0.07,200,,0
nirvana-v2,5563,0.04,200,,0
eclipse-bridge,5564,0.04,200,,0
shape-bridge,5565,0.04,200,,0
zora-bridge,5566,0.05,200,,0
bedrock-brbtc,5567,0.1,200,,0
fiva,5568,0.04,200,,0
bitusd,5569,0.05,200,,0
shadow-exchange-clmm,5570,0.47,200,,0
satoshi-perps,5571,0.04,200,,0
run-money,5572,0.05,200,,0
machfi,5573,0.15,200,,0
duckswap,5574,0.03,200,,0
virtuals-protocol,5575,0.0,200,,0
xswap-dex,5576,0.03,200,,0
trust-wallet,5577,0.0,200,,0
swapx-v2,5578,0.12,200,,0
swapx-algebra,5579,0.25,200,,0
latch,5580,0.13,200,,0
aquadex,5581,0.03,200,,0
mantra-swap,5582,0.07,200,,0
iloop,5583,0.19,200,,0
astrol,5584,0.13,200,,0
omega,5585,0.09,200,,0
satlayer,5586,0.18,200,,0
coinbase-wallet,5587,0.0,200,,0
yieldfi,5588,0.09,200,,0
dtrinity-dusd,5589,0.07,200,,0
dtrinity-dlend,5590,0.12,200,,0
aethir,5591,0.0,200,,0
prime-staking,5592,0.03,200,,0
inkyswap,5593,0.03,200,,0
monstro,5594,0.03,200,,0
goldstation-dex-v3,5595,0.05,200,,0
neptune,5596,0.08,200,,0
dappos-intentex,5597,0.0,200,,0
volboost,5598,0.0,200,,0
grvt,5599,0.03,200,,0
creator-bid,5600,0.0,200,,0
verus-market,5601,0.07,200,,0
nodo,5602,0.1,200,,0
2thick,5603,0.08,200,,0
memebox,5604,0.05,200,,0
mobiusdex,5605,0.05,200,,0
wavesbridge,5606,0.25,200,,0
marlin-protocol,5607,0.06,200,,0
navigator,5608,0.11,200,,0
sophon-bridge,5609,0.14,200,,0
crypto-valley-exchange,5610,0.03,200,,0
silo-v2,5611,0.3,200,,0
margin-zero,5612,0.06,200,,0
vinunft,5613,0.0,200,,0
pryzm-liquid-staking,5614,0.12,200,,0
zoth-zeusd,5615,0.06,200,,0
republic-note,5616,0.03,200,,0
aurum,5617,0.07,200,,0
lfj-aggregator,5618,0.0,200,,0
sosovalue-indexes,5619,0.31,200,,0
botto,5620,0.11,200,,0
anqa,5621,0.0,200,,0
kyo-finance,5622,0.09,200,,0
sonefi-amm,5623,0.06,200,,0
soneium-bridge,5624,0.05,200,,0
paragonsdao,5625,0.05,200,,0
untangled-vault,5626,0.03,200,,0
sakefinance,5627,0.15,200,,0
untitledbank,5628,0.11,200,,0
squidswap,5629,0.03,200,,0
ooia,5630,0.0,200,,0
movement,5632,0.0,200,,0
momodrome,5633,0.07,200,,0
neemo-finance,5634,0.04,200,,0
omniyield,5635,0.05,200,,0
zarban,5636,0.09,200,,0
symphony-exchange,5637,0.0,200,,0
ln-exchange-spot,5638,0.0,200,,0
ln-exchange-perps,5639,0.0,200,,0
sonex,5640,0.09,200,,0
citrex-markets,5641,0.03,200,,0
